date,aud,bgn,cad,chf,czk,dkk,eur,gbp,hkd,huf,jpy,krw,nok,nzd,pln,sek,sgd,zar
2022-09-05,1.4734,1.9716,1.3148,0.98256,24.821,7.4964,1.0081,0.87054,7.8495,407.16,140.59,1370.95,9.9988,1.642,4.7742,10.8155,1.4044,17.2258
2022-09-06,1.4757,1.97,1.3123,0.98157,24.728,7.4904,1.0073,0.86365,7.8497,405.57,141.93,1376.56,9.9663,1.6431,4.7409,10.76,1.4048,17.2044
2022-09-07,1.492,1.9786,1.3189,0.98634,24.918,7.523,1.0116,0.87516,7.8499,406.5,144.87,1390.43,10.064,1.665,4.784,10.8132,1.4093,17.459
2022-09-08,1.4811,1.954,1.3122,0.97302,24.521,7.4298,0.9991,0.86578,7.8497,395.12,143.52,1380.46,10.0525,1.6476,4.7113,10.6979,1.4041,17.3641
2022-09-09,1.4632,1.9463,1.3006,0.96099,24.416,7.4002,0.99512,0.86436,7.8486,394.37,142.6,1377.89,9.9349,1.6383,4.698,10.6123,1.3994,17.2906
2022-09-12,1.4524,1.9259,1.2993,0.95194,24.171,7.323,0.98474,0.85453,7.8492,389.69,142.28,1376.25,9.8196,1.6247,4.6248,10.4744,1.3952,17.0576
2022-09-13,1.4483,1.9222,1.2973,0.95027,24.129,7.3087,0.9828,0.853,7.8482,390.0,142.01,1373.27,9.8268,1.627,4.6241,10.4283,1.3942,17.0135
2022-09-14,1.4888,1.9578,1.319,0.96216,24.552,7.444,1.001,0.86585,7.8483,403.3,143.22,1393.36,10.1226,1.6692,4.721,10.6857,1.4053,17.4517
2022-09-15,1.4865,1.9574,1.3183,0.95797,24.538,7.4426,1.0008,0.87004,7.8486,407.48,143.54,1398.3,10.1284,1.6702,4.7311,10.6986,1.4073,17.5423
2022-09-16,1.4963,1.9648,1.3287,0.96233,24.61,7.471,1.0046,0.87804,7.8494,405.85,143.19,1389.97,10.2456,1.6794,4.7361,10.8038,1.409,17.6817
2022-09-19,1.4965,1.9578,1.3307,0.96677,24.519,7.4447,1.001,0.87873,7.8494,401.25,143.56,1393.21,10.2929,1.6824,4.7105,10.8101,1.4096,17.7444
2022-09-20,1.4914,1.9585,1.3287,0.96575,24.59,7.4472,1.0014,0.87518,7.8492,399.14,143.54,1392.66,10.2874,1.6932,4.7274,10.849,1.4094,17.751
2022-09-21,1.4992,1.9744,1.3388,0.96396,24.871,7.507,1.0095,0.88164,7.8499,408.94,144.01,1394.49,10.3834,1.7004,4.7956,11.025,1.4139,17.6538
2022-09-22,1.5014,1.9788,1.3434,0.97977,24.946,7.5238,1.0117,0.8828,7.8494,410.01,140.81,1401.04,10.3551,1.703,4.8151,11.0,1.4162,17.555
2022-09-23,1.5202,2.0051,1.3509,0.98062,25.28,7.6241,1.0252,0.90425,7.8498,416.55,142.95,1416.82,10.4916,1.7271,4.8742,11.2085,1.4247,17.8238
2022-09-26,1.5403,2.0276,1.3679,0.99057,25.544,7.7094,1.0367,0.92685,7.8499,423.83,144.17,1430.02,10.7386,1.7506,4.9355,11.3285,1.435,18.0642
2022-09-27,1.5408,2.028,1.3683,0.98538,25.571,7.7111,1.0369,0.92571,7.8499,421.66,144.42,1420.63,10.7293,1.7546,4.9399,11.2539,1.4349,17.8724
2022-09-28,1.5603,2.0447,1.3755,0.98662,25.771,7.775,1.0455,0.94373,7.8499,430.44,144.68,1441.55,10.9332,1.7771,5.0228,11.416,1.4476,18.078
2022-09-29,1.5436,2.015,1.3697,0.98269,25.435,7.6618,1.0303,0.92196,7.85,434.71,144.71,1430.39,10.7684,1.7556,5.0041,11.2899,1.4384,17.9751
2022-09-30,1.5466,2.0064,1.3747,0.98082,25.184,7.6287,1.0259,0.90583,7.8499,433.09,144.66,1436.9,10.8574,1.7621,4.9736,11.1811,1.4363,17.9886
2022-10-03,1.5494,2.0031,1.3736,0.98914,25.12,7.6163,1.0242,0.89175,7.85,435.13,144.91,1442.29,10.8209,1.768,4.9488,11.1371,1.4354,18.0122
2022-10-04,1.5487,1.9774,1.3652,0.98746,24.814,7.5194,1.011,0.88235,7.85,422.28,144.88,1427.76,10.6071,1.7559,4.8724,10.9358,1.4304,17.737
2022-10-05,1.5512,1.9726,1.3609,0.98396,24.734,7.5026,1.0086,0.88089,7.8498,427.23,144.41,1418.77,10.5757,1.7568,4.8321,10.9305,1.4245,17.7739
2022-10-06,1.548,1.9836,1.3666,0.98469,24.827,7.5446,1.0142,0.88827,7.8499,428.59,144.71,1408.1,10.5759,1.7525,4.9194,11.0272,1.4257,17.8265
2022-10-07,1.5582,1.9963,1.3715,0.9901,25.025,7.5922,1.0207,0.89194,7.85,432.63,144.86,1410.04,10.6663,1.7687,4.9602,11.0804,1.4286,17.9873
2022-10-10,1.584,2.0169,1.3728,0.99825,25.287,7.6708,1.0312,0.90471,7.8499,441.58,145.57,1427.51,10.6608,1.7912,5.0175,11.2924,1.4375,18.1361
2022-10-11,1.589,2.0115,1.3784,0.99506,25.234,7.6509,1.0285,0.90202,7.8499,440.94,145.57,1432.52,10.7205,1.7817,5.0077,11.3149,1.4365,18.1171
2022-10-12,1.5995,2.015,1.3801,0.99567,25.305,7.6653,1.0303,0.90501,7.85,442.66,146.65,1426.6,10.73,1.7898,4.9964,11.3538,1.4363,18.2234
2022-10-13,1.591,2.0082,1.3803,0.99856,25.227,7.6378,1.0268,0.88832,7.8489,442.19,146.77,1430.03,10.6299,1.7778,4.9597,11.3049,1.4323,18.2948
2022-10-14,1.5944,2.0128,1.3817,1.0041,25.303,7.6544,1.0291,0.89352,7.85,430.42,147.81,1439.23,10.6332,1.7806,4.9736,11.324,1.4255,18.2085
2022-10-17,1.6017,2.0082,1.3813,1.0024,25.22,7.6372,1.0268,0.88561,7.8497,429.51,148.89,1436.91,10.6192,1.787,4.9433,11.2838,1.4268,18.1506
2022-10-18,1.5818,1.9886,1.3721,0.99563,25.006,7.5641,1.0168,0.88386,7.8495,420.01,149.11,1424.42,10.5265,1.754,4.8846,11.089,1.4197,18.0889
2022-10-19,1.5921,2.0002,1.3785,1.0033,25.121,7.6079,1.0227,0.88968,7.85,423.17,149.66,1430.1,10.618,1.7656,4.8965,11.1933,1.4247,18.2388
2022-10-20,1.5854,1.9935,1.372,1.0025,24.997,7.5822,1.0193,0.88939,7.8491,419.12,149.82,1427.28,10.6024,1.7537,4.8647,11.1936,1.4228,18.2556
2022-10-21,1.608,2.0101,1.3839,1.0128,25.191,7.6446,1.0277,0.90162,7.8495,424.34,151.69,1443.29,10.721,1.7828,4.9214,11.3945,1.4303,18.5016
2022-10-24,1.5867,1.9854,1.3706,1.0005,24.852,7.551,1.0151,0.88387,7.8499,418.11,148.98,1439.85,10.5492,1.7605,4.8633,11.2471,1.422,18.3357
2022-10-25,1.5819,1.9834,1.3728,1.0027,24.817,7.5436,1.0141,0.88371,7.8498,419.53,148.91,1437.48,10.5375,1.7565,4.8443,11.1275,1.4248,18.4779
2022-10-26,1.5431,1.9513,1.3537,0.98942,24.479,7.421,0.99771,0.86404,7.8497,407.15,146.98,1418.85,10.3171,1.7209,4.7439,10.9279,1.4072,17.9798
2022-10-27,1.5552,1.9486,1.3622,0.99123,24.44,7.4113,0.99631,0.86425,7.8492,410.63,146.83,1423.3,10.3039,1.7252,4.741,10.9179,1.4102,18.0852
2022-10-28,1.5587,1.9654,1.3609,0.99688,24.585,7.4789,1.0049,0.86544,7.8492,413.73,147.51,1424.68,10.3201,1.7235,4.7508,10.9942,1.4124,18.1419
2022-10-31,1.5664,1.9728,1.3671,1.0011,24.7,7.509,1.0087,0.86862,7.8497,413.2,148.68,1428.4,10.3922,1.7247,4.7493,10.9956,1.416,18.3312
2022-11-01,1.5491,1.9662,1.3541,0.99306,24.614,7.4835,1.0053,0.86517,7.8495,409.07,147.13,1412.11,10.2378,1.6966,4.7304,10.9319,1.4092,18.076
2022-11-02,1.5569,1.974,1.3595,0.99526,24.734,7.5122,1.0093,0.86899,7.8496,410.78,147.1,1415.03,10.3339,1.7,4.7472,11.0078,1.4113,18.1276
2022-11-03,1.591,2.0053,1.3793,1.0139,25.16,7.6318,1.0253,0.89437,7.8499,418.2,148.24,1427.0,10.6165,1.7386,4.8283,11.2089,1.4229,18.4736
2022-11-04,1.551,1.9812,1.3524,0.99909,24.739,7.5384,1.013,0.88612,7.8498,406.35,147.07,1415.82,10.3342,1.6986,4.7432,10.9945,1.4071,18.0291
2022-11-07,1.5439,1.9572,1.3473,0.98809,24.318,7.4445,1.0007,0.87196,7.8499,401.31,146.28,1392.22,10.2627,1.6846,4.6898,10.8396,1.4032,17.7707
2022-11-08,1.5441,1.9566,1.3494,0.9915,24.336,7.4408,1.0004,0.87413,7.8499,400.91,146.31,1378.49,10.2836,1.6867,4.6937,10.8416,1.4028,17.8468
2022-11-09,1.5478,1.9482,1.3449,0.98416,24.242,7.4093,0.99612,0.87433,7.8495,401.96,146.25,1364.41,10.2819,1.6967,4.6827,10.8029,1.4006,17.8076
2022-11-10,1.5597,1.9648,1.3529,0.98794,24.474,7.4725,1.0046,0.87701,7.8489,402.8,146.14,1380.31,10.4094,1.7062,4.7277,10.9246,1.4028,17.7699
2022-11-11,1.4997,1.8974,1.3289,0.95499,23.553,7.2161,0.97012,0.84922,7.8345,390.07,139.59,1318.59,9.9568,1.6511,4.5368,10.4037,1.3775,17.2627
2022-11-14,1.495,1.8953,1.3282,0.94496,23.538,7.2083,0.96909,0.84808,7.8353,394.69,140.38,1326.99,9.9954,1.6433,4.5448,10.4383,1.3739,17.2878
2022-11-15,1.4816,1.8799,1.328,0.94098,23.381,7.1499,0.96117,0.84059,7.8268,389.71,139.22,1312.58,9.9548,1.6241,4.5245,10.3884,1.3685,17.1878
2022-11-16,1.4791,1.8784,1.3255,0.94074,23.391,7.1443,0.96043,0.84021,7.8221,392.03,139.54,1323.57,9.9573,1.6228,4.5203,10.4451,1.3686,17.3065
2022-11-17,1.5046,1.8953,1.3393,0.95145,23.645,7.2084,0.96909,0.84771,7.8273,402.75,140.32,1350.96,10.1735,1.6461,4.5695,10.6474,1.3781,17.5367
2022-11-18,1.4888,1.8867,1.3352,0.95321,23.491,7.1759,0.96469,0.83989,7.8229,393.03,140.0,1339.98,10.1158,1.6165,4.5372,10.5928,1.3727,17.2757
2022-11-21,1.51,1.9088,1.3439,0.95813,23.771,7.2591,0.97599,0.84709,7.8069,399.6,141.84,1361.51,10.2379,1.6363,4.5945,10.7235,1.3822,17.3588
2022-11-22,1.506,1.9036,1.3398,0.95299,23.702,7.2393,0.97333,0.84055,7.8171,397.34,141.33,1355.54,10.166,1.6261,4.5868,10.6729,1.3789,17.2832
2022-11-23,1.5033,1.8942,1.342,0.94867,23.589,7.2029,0.96852,0.8365,7.8168,392.98,141.16,1353.43,10.0396,1.6192,4.5553,10.5504,1.3845,17.1528
2022-11-24,1.4803,1.8782,1.3343,0.94286,23.425,7.1419,0.96034,0.82525,7.8099,396.94,138.19,1327.46,9.9333,1.594,4.5096,10.4267,1.3751,17.0216
2022-11-25,1.4847,1.8851,1.3363,0.94805,23.486,7.1677,0.96386,0.82781,7.8153,396.46,139.39,1333.2,9.9263,1.6049,4.5181,10.4273,1.3761,17.1255
2022-11-28,1.494,1.8693,1.344,0.94352,23.271,7.1076,0.95575,0.82774,7.8163,390.78,138.49,1334.76,9.9054,1.6082,4.4861,10.4151,1.3739,17.1438
2022-11-29,1.487,1.8867,1.3511,0.95138,23.475,7.1741,0.96469,0.83174,7.8106,392.15,138.3,1327.13,9.9665,1.6052,4.508,10.5161,1.3734,16.9812
2022-11-30,1.4866,1.8849,1.3513,0.94969,23.456,7.1671,0.96376,0.83354,7.8011,393.6,139.05,1315.67,9.8928,1.6031,4.4945,10.5383,1.3666,16.9399
2022-12-01,1.4709,1.8709,1.3448,0.94394,23.303,7.1143,0.95657,0.81993,7.7837,395.54,136.29,1304.58,9.8044,1.5732,4.4957,10.4251,1.3579,17.7342
2022-12-02,1.4668,1.8559,1.3437,0.93319,23.132,7.0576,0.94895,0.81472,7.7847,389.07,134.11,1296.9,9.7376,1.5613,4.4449,10.3454,1.3501,17.3419
2022-12-05,1.468,1.8474,1.3411,0.93445,23.001,7.0246,0.94455,0.81312,7.7676,389.28,135.14,1294.86,9.7635,1.5583,4.4347,10.2891,1.348,17.1945
2022-12-06,1.4858,1.8598,1.3623,0.93876,23.123,7.073,0.95093,0.81942,7.7799,394.71,136.3,1318.36,9.9285,1.5769,4.467,10.3547,1.3563,17.3134
2022-12-07,1.4938,1.8575,1.3664,0.9396,23.1,7.0645,0.94976,0.82067,7.7877,390.0,137.18,1320.99,9.9967,1.574,4.4641,10.3704,1.3568,17.2241
2022-12-08,1.4821,1.8593,1.3601,0.94011,23.124,7.0712,0.95066,0.82002,7.7849,397.05,136.66,1318.62,9.9705,1.5731,4.4541,10.3679,1.3553,17.1333
2022-12-09,1.473,1.8523,1.3619,0.93342,23.007,7.0441,0.94706,0.814,7.7819,395.43,135.71,1301.2,9.9768,1.5609,4.4388,10.3408,1.3505,17.2704
2022-12-12,1.4794,1.8517,1.366,0.93306,23.014,7.0421,0.94679,0.8143,7.7734,394.6,137.15,1304.61,9.9932,1.5644,4.4426,10.3271,1.3524,17.4869
2022-12-13,1.4749,1.8547,1.36,0.93589,23.032,7.0546,0.94832,0.81321,7.7793,388.48,137.36,1307.49,9.9269,1.5613,4.4512,10.3333,1.355,17.7198
2022-12-14,1.4565,1.8366,1.3561,0.92638,22.797,6.9858,0.93906,0.8087,7.7708,381.85,134.92,1295.89,9.7305,1.5502,4.3957,10.2017,1.3475,17.1437
2022-12-15,1.4777,1.8414,1.3599,0.92854,22.851,7.0038,0.94153,0.81154,7.7724,382.64,136.59,1312.47,9.7931,1.5656,4.4148,10.2608,1.3564,17.2864
2022-12-16,1.4941,1.8418,1.366,0.93031,22.848,7.0043,0.94171,0.82148,7.7815,383.37,137.05,1308.69,9.8722,1.5714,4.419,10.3732,1.3573,17.5824
2022-12-19,1.4903,1.8454,1.3655,0.93263,22.866,7.0185,0.94357,0.82202,7.7777,380.43,136.49,1299.46,9.9099,1.5694,4.4209,10.3853,1.3567,17.2744
2022-12-20,1.5069,1.8453,1.3634,0.92971,22.814,7.0184,0.94349,0.82583,7.7826,381.05,132.64,1286.66,9.9158,1.5866,4.4115,10.4364,1.3536,17.3827
2022-12-21,1.4911,1.8388,1.3609,0.92478,22.77,6.9932,0.9402,0.8241,7.7945,378.84,131.9,1285.85,9.8072,1.5842,4.3875,10.4008,1.3507,17.2555
2022-12-22,1.4863,1.8394,1.3622,0.92655,22.773,6.994,0.94047,0.8299,7.7949,378.19,132.06,1280.68,9.7924,1.5911,4.3678,10.3922,1.3501,17.1389
2022-12-23,1.4928,1.8413,1.3588,0.92892,22.827,7.0009,0.94144,0.82875,7.8025,377.22,132.61,1279.89,9.8332,1.5898,4.3705,10.4542,1.3497,17.0446
2022-12-27,1.4844,1.8409,1.3539,0.93044,22.835,6.9998,0.94127,0.83145,7.8006,378.06,133.36,1270.57,9.8734,1.5922,4.3941,10.4749,1.346,17.2422
2022-12-28,1.4718,1.8382,1.3497,0.92697,22.793,6.9892,0.93985,0.82761,7.7943,379.04,133.66,1267.47,9.821,1.5763,4.418,10.4359,1.3461,17.1889
2022-12-29,1.4892,1.8366,1.3593,0.92403,22.717,6.9833,0.93906,0.83152,7.7936,375.25,133.57,1267.89,9.907,1.5858,4.3999,10.478,1.3485,17.0877
2022-12-30,1.4713,1.8337,1.3538,0.92321,22.61,6.9722,0.93756,0.83155,7.797,375.84,131.88,1260.16,9.8573,1.5749,4.3885,10.4273,1.3407,16.9685
2023-01-02,1.4695,1.8308,1.3579,0.92418,22.63,6.9619,0.93607,0.82964,7.8058,375.39,130.69,1270.99,9.8413,1.5806,4.382,10.4524,1.3408,17.0101
2023-01-03,1.4896,1.8547,1.3669,0.93684,22.877,7.0526,0.94832,0.83497,7.8134,382.48,130.8,1276.92,9.9839,1.6057,4.4411,10.5671,1.3455,17.0877
2023-01-04,1.4579,1.8453,1.3551,0.92867,22.67,7.0171,0.94349,0.83098,7.8181,373.48,130.9,1272.71,10.1311,1.5827,4.4047,10.5343,1.3409,16.827
2023-01-05,1.4635,1.8449,1.3504,0.92812,22.666,7.0157,0.94331,0.83297,7.8095,374.38,132.96,1269.6,10.1168,1.5878,4.4052,10.5507,1.3407,17.0974
2023-01-06,1.4848,1.8627,1.3649,0.93943,22.909,7.0829,0.95238,0.84262,7.8101,378.06,134.57,1273.5,10.2924,1.6085,4.4714,10.7219,1.3482,17.3421
2023-01-09,1.4441,1.8285,1.3369,0.92231,22.429,6.9534,0.93493,0.82319,7.8074,371.4,132.15,1243.8,9.9203,1.5652,4.3907,10.4675,1.3317,17.0212
2023-01-10,1.4563,1.8239,1.3412,0.924,22.367,6.936,0.93257,0.82374,7.8094,372.1,132.35,1248.14,9.9585,1.5741,4.3784,10.4414,1.3326,17.0712
2023-01-11,1.4505,1.8199,1.3426,0.92742,22.357,6.9205,0.93049,0.8251,7.8137,371.36,132.7,1247.8,9.9916,1.5736,4.3565,10.4944,1.3321,17.0119
2023-01-12,1.4454,1.8156,1.3404,0.93353,22.313,6.9054,0.92833,0.82334,7.8092,370.96,130.53,1244.12,9.9543,1.5723,4.3557,10.4651,1.3284,16.8415
2023-01-13,1.4413,1.8086,1.3403,0.92944,22.204,6.8788,0.92473,0.82116,7.8113,367.08,128.56,1242.29,9.8895,1.5733,4.3359,10.4058,1.3234,16.8746
2023-01-16,1.437,1.8089,1.3398,0.9273,22.195,6.8805,0.9249,0.82092,7.8107,369.02,128.49,1239.57,9.8913,1.5672,4.341,10.4259,1.3215,17.0597
2023-01-17,1.4397,1.8037,1.3416,0.92207,22.103,6.8603,0.92225,0.81707,7.8214,368.51,128.65,1239.05,9.9108,1.5639,4.3307,10.4076,1.3228,17.1564
2023-01-18,1.422,1.8044,1.3382,0.91392,22.1,6.864,0.92259,0.80755,7.8249,365.49,128.97,1233.66,9.8305,1.5392,4.3346,10.3086,1.3175,16.972
2023-01-19,1.4541,1.8084,1.3503,0.91734,22.121,6.8791,0.92464,0.81043,7.8313,366.56,128.54,1239.5,9.9362,1.5699,4.3516,10.3128,1.3246,17.2844
2023-01-20,1.4427,1.8066,1.347,0.92019,22.097,6.8715,0.9237,0.80916,7.8307,365.68,130.11,1234.5,9.8961,1.5566,4.3506,10.3136,1.3219,17.1596
2023-01-23,1.4285,1.7991,1.3359,0.92107,21.968,6.8433,0.91988,0.80922,7.8286,364.25,130.3,1228.65,9.8275,1.5434,4.3338,10.2275,1.318,17.1647
2023-01-24,1.4248,1.8013,1.337,0.92586,21.987,6.852,0.92098,0.81385,7.8296,365.93,130.29,1235.59,9.8723,1.542,4.3406,10.2224,1.3204,17.2856
2023-01-25,1.412,1.7979,1.337,0.92113,21.886,6.8377,0.91929,0.81125,7.8325,357.37,129.78,1235.46,9.9187,1.5437,4.3352,10.2349,1.3152,17.1672
2023-01-26,1.405,1.7951,1.3371,0.91804,21.861,6.8273,0.91785,0.80721,7.8288,355.56,129.77,1232.23,9.8779,1.5419,4.3318,10.2582,1.3118,17.0837
2023-01-27,1.4072,1.8001,1.3326,0.92195,21.929,6.8457,0.92039,0.80888,7.8289,357.89,129.87,1234.58,9.9034,1.5425,4.3336,10.3183,1.314,17.2283
2023-01-30,1.4115,1.7938,1.3328,0.92131,21.885,6.8223,0.91718,0.80692,7.8341,358.19,130.05,1227.98,9.8987,1.5388,4.3202,10.3293,1.3125,17.3246
2023-01-31,1.4286,1.8054,1.345,0.92606,21.963,6.8668,0.92311,0.81301,7.837,360.85,130.41,1235.95,10.0695,1.5562,4.3469,10.4754,1.3171,17.4673
2023-02-01,1.4129,1.7953,1.3316,0.9161,21.824,6.8291,0.91794,0.81158,7.8432,358.18,129.77,1229.32,9.9659,1.5516,4.3212,10.4144,1.3129,17.2873
2023-02-02,1.4022,1.7799,1.3289,0.90936,21.668,6.7704,0.91008,0.8126,7.8434,352.38,128.43,1224.88,9.9686,1.5339,4.2788,10.3374,1.3062,17.0228
2023-02-03,1.4171,1.7882,1.3364,0.91332,21.692,6.8065,0.91433,0.81604,7.8451,353.46,128.42,1230.84,10.0378,1.5439,4.29,10.3614,1.3103,17.155
2023-02-06,1.4473,1.815,1.3418,0.92465,22.126,6.9072,0.92799,0.82849,7.8451,362.69,132.15,1256.17,10.2476,1.5845,4.3827,10.5468,1.3239,17.5402
2023-02-07,1.4458,1.8279,1.3431,0.92579,22.273,6.9547,0.93458,0.83493,7.848,368.6,132.06,1260.57,10.3975,1.5882,4.4453,10.636,1.327,17.6398
2023-02-08,1.4361,1.8219,1.3404,0.92045,22.154,6.9326,0.93153,0.8272,7.8496,362.11,131.17,1258.87,10.2711,1.5809,4.4141,10.5657,1.3246,17.618
2023-02-09,1.4306,1.8158,1.3391,0.91821,22.002,6.9092,0.92842,0.82179,7.8499,358.18,130.72,1258.36,10.1312,1.5696,4.3996,10.3417,1.3218,17.6524
2023-02-10,1.4436,1.8296,1.3437,0.92348,22.163,6.964,0.93545,0.82645,7.85,364.62,130.85,1266.7,10.1693,1.5813,4.4724,10.4425,1.3283,17.8516
2023-02-13,1.44,1.8302,1.3347,0.92167,22.215,6.9703,0.9358,0.82614,7.85,360.73,132.56,1276.49,10.1266,1.5765,4.4802,10.4389,1.3316,17.936
2023-02-14,1.4324,1.8178,1.3321,0.91737,22.074,6.9257,0.92945,0.81908,7.8499,355.47,132.11,1266.47,10.1104,1.5765,4.4263,10.3179,1.3263,17.8136
2023-02-15,1.4513,1.8279,1.3417,0.92383,22.118,6.964,0.93458,0.83014,7.8489,355.68,133.69,1284.43,10.205,1.5947,4.4486,10.4112,1.335,18.0272
2023-02-16,1.4486,1.8279,1.3396,0.92271,22.136,6.9617,0.93458,0.83068,7.8491,357.62,133.93,1286.47,10.2349,1.5919,4.464,10.4131,1.3352,18.137
2023-02-17,1.4645,1.8408,1.3521,0.93139,22.32,7.0084,0.94118,0.83659,7.8446,363.87,134.76,1301.95,10.3671,1.6116,4.4963,10.5396,1.3394,18.1318
2023-02-20,1.448,1.8323,1.346,0.92383,22.197,6.9759,0.93686,0.83135,7.8343,358.66,134.05,1296.96,10.2757,1.6008,4.444,10.3635,1.3359,18.1254
2023-02-21,1.4551,1.834,1.3457,0.92395,22.252,6.982,0.93773,0.8245,7.8437,358.39,134.81,1300.67,10.2652,1.6028,4.4522,10.3243,1.3383,18.2463
2023-02-22,1.4634,1.8375,1.3536,0.92728,22.237,6.9954,0.9395,0.82624,7.8459,359.2,134.57,1303.07,10.303,1.6033,4.4573,10.3498,1.339,18.2307
2023-02-23,1.4649,1.8423,1.3532,0.9318,22.312,7.011,0.94197,0.83026,7.8458,359.3,135.0,1296.71,10.3189,1.605,4.4685,10.4163,1.3422,18.2815
2023-02-24,1.4823,1.8503,1.3599,0.93642,22.368,7.0424,0.94607,0.83486,7.8485,360.08,135.81,1312.37,10.3472,1.6186,4.4659,10.4096,1.3471,18.4714
2023-02-27,1.4913,1.8531,1.3582,0.94078,22.379,7.0519,0.94751,0.8345,7.8471,359.99,136.33,1322.72,10.388,1.6283,4.4684,10.479,1.3498,18.436
2023-02-28,1.4841,1.8418,1.3571,0.93672,22.127,7.0104,0.94171,0.82589,7.8492,355.66,136.76,1320.12,10.3318,1.6212,4.4378,10.4322,1.348,18.4121
2023-03-01,1.4766,1.8306,1.3601,0.9357,21.926,6.9666,0.93598,0.82903,7.8497,349.66,135.55,1300.1,10.3299,1.5957,4.3752,10.3894,1.3399,18.1364
2023-03-02,1.4873,1.8442,1.3624,0.94182,22.147,7.0172,0.94295,0.8372,7.8495,353.26,136.79,1312.83,10.4526,1.6084,4.4215,10.4998,1.3491,18.2189
2023-03-03,1.4817,1.8425,1.3601,0.93811,22.146,7.0101,0.94206,0.83401,7.8497,356.77,136.18,1303.1,10.4202,1.608,4.4352,10.4974,1.3468,18.1665
2023-03-06,1.4848,1.8371,1.3614,0.93434,22.116,6.9907,0.93932,0.83252,7.8499,354.12,135.86,1297.66,10.4367,1.6145,4.4233,10.4819,1.3455,18.1935
2023-03-07,1.5004,1.8338,1.3645,0.9338,22.03,6.9785,0.93765,0.83421,7.8499,353.85,136.16,1305.29,10.4955,1.6155,4.3974,10.5284,1.3462,18.3755
2023-03-08,1.5152,1.8547,1.375,0.94177,22.366,7.0566,0.94832,0.8447,7.8499,360.24,137.22,1317.78,10.6406,1.6351,4.4337,10.7003,1.3532,18.5769
2023-03-09,1.5127,1.8531,1.3809,0.93908,22.386,7.0514,0.94751,0.84152,7.8499,359.2,136.27,1321.77,10.6798,1.6327,4.4329,10.7414,1.3529,18.6259
2023-03-10,1.5175,1.8475,1.3832,0.92802,22.327,7.0305,0.94464,0.83372,7.8495,362.41,136.69,1320.84,10.665,1.6335,4.4224,10.7609,1.3555,18.3497
2023-03-13,1.5007,1.8268,1.3773,0.9107,22.181,6.9535,0.93406,0.82542,7.8426,365.17,132.6,1306.92,10.6382,1.6089,4.3848,10.6847,1.3488,18.1716
2023-03-14,1.495,1.8216,1.3681,0.91124,22.158,6.9337,0.93136,0.8201,7.8465,364.63,134.2,1306.1,10.557,1.6018,4.366,10.5132,1.3438,18.0619
2023-03-15,1.5061,1.854,1.3749,0.92208,22.696,7.0572,0.94796,0.82703,7.8487,376.81,132.25,1321.22,10.7498,1.6121,4.4554,10.619,1.3504,18.4084
2023-03-16,1.5037,1.846,1.3747,0.92685,22.663,7.0294,0.94384,0.82888,7.8495,374.17,132.31,1310.43,10.8058,1.6187,4.4326,10.5504,1.3474,18.3822
2023-03-17,1.4943,1.8411,1.3729,0.92799,22.544,7.0084,0.94135,0.82357,7.8497,372.71,132.33,1308.33,10.752,1.6016,4.4286,10.5427,1.3426,18.3553
2023-03-20,1.4909,1.825,1.3688,0.92638,22.383,6.9469,0.9331,0.81702,7.8416,372.5,131.35,1308.03,10.6569,1.5962,4.3898,10.41,1.3394,18.4623
2023-03-21,1.4974,1.815,1.3666,0.9252,22.129,6.9103,0.92799,0.81694,7.8459,363.38,132.36,1305.07,10.4979,1.6158,4.3614,10.2997,1.3356,18.5281
2023-03-22,1.4958,1.8134,1.3706,0.9235,21.995,6.9051,0.92721,0.81525,7.8476,360.27,132.71,1304.06,10.5072,1.6098,4.3426,10.3417,1.3344,18.4079
2023-03-23,1.493,1.7978,1.3673,0.91635,21.746,6.8464,0.9192,0.81371,7.8496,353.66,131.33,1283.37,10.3723,1.5969,4.3081,10.3153,1.3268,18.1806
2023-03-24,1.5067,1.8202,1.3789,0.91894,22.04,6.9352,0.93067,0.81843,7.8496,359.98,130.15,1303.97,10.5226,1.6128,4.3616,10.4309,1.3336,18.2182
2023-03-27,1.5041,1.8155,1.3709,0.91664,22.029,6.9168,0.92825,0.81517,7.8498,357.65,131.48,1299.76,10.5245,1.6149,4.3493,10.4075,1.3321,18.3211
2023-03-28,1.4961,1.8041,1.3655,0.91754,21.832,6.8713,0.92242,0.81116,7.8498,353.24,130.7,1298.72,10.4455,1.6034,4.3183,10.3491,1.3277,18.1744
2023-03-29,1.4983,1.8031,1.3588,0.91942,21.786,6.8678,0.92191,0.81117,7.8498,350.14,132.37,1301.09,10.4181,1.6046,4.321,10.4135,1.3299,18.1151
2023-03-30,1.4939,1.7966,1.354,0.91521,21.631,6.843,0.91861,0.80988,7.85,349.65,132.67,1298.59,10.4327,1.6041,4.3003,10.3837,1.3288,18.047
2023-03-31,1.4959,1.7984,1.3551,0.9166,21.602,6.8492,0.91954,0.80846,7.8498,348.97,133.18,1305.99,10.4772,1.5993,4.2943,10.3729,1.33,17.7724
2023-04-03,1.4793,1.7993,1.3457,0.91527,21.564,6.8541,0.91996,0.80764,7.8499,348.52,132.94,1315.02,10.351,1.59,4.3022,10.3804,1.3306,17.8664
