Date,AUD,BGN,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
2014-01-20,1.1343,1.4417,1.0938,0.90941,,20.289,5.5007,,0.73714,0.60902,7.7565,222.4,,103.97,1063.86,2.5452,,,6.1754,1.2093,3.0649,,6.4743,1.276,,,,10.8282,2.2393,6.0527,5.6258,12093.0,3.3174,45.123,33.752,32.816,3.3437,2.3321,13.235,61.58,3.491
2014-01-21,1.1388,1.446,1.0999,0.91357,,20.372,5.5169,,0.73932,0.60912,7.7569,223.87,,104.67,1069.93,2.5527,,,6.1896,1.2043,3.0793,,6.5112,1.2796,,,,10.8554,2.2519,6.0507,5.6454,12135.0,3.3382,45.414,33.978,32.921,3.3539,2.3641,13.3125,62.043,3.4963
2014-01-22,1.1272,1.4417,1.0966,0.91,,20.297,5.5007,,0.73714,0.60372,7.7574,222.75,,104.36,1069.3,2.5452,,,6.1665,1.1992,3.0702,,6.4837,1.278,,,,10.8387,2.2581,6.0524,5.6306,12142.0,3.3318,45.304,33.889,32.9,3.3367,2.3641,13.301,61.883,3.4892
2014-01-23,1.1394,1.434,1.1144,0.90307,,20.155,5.4712,,0.73319,0.6025,7.7583,222.61,,104.11,1074.64,2.5316,,,6.1093,1.2043,3.0559,,6.4272,1.279,,,,10.9682,2.277,6.0509,5.6045,12165.0,3.3305,45.27,34.077,32.88,3.3208,2.3753,13.355,61.881,3.4852
2014-01-24,1.1482,1.4289,1.1062,0.89545,,20.11,5.452,,0.73062,0.60576,7.7631,223.31,,102.42,1084.52,2.5227,,,6.131,1.2098,3.0745,,6.4439,1.2797,,,,11.1185,2.3298,6.0503,5.5857,12163.0,3.3537,45.459,34.425,32.868,3.3188,2.4113,13.486,62.607,3.4909
2014-01-27,1.1435,1.432,1.1041,0.89815,,20.116,5.4635,,0.73217,0.60408,7.7647,223.26,,102.79,1081.58,2.528,,,6.1781,1.2125,3.0732,,6.4473,1.2772,,,,11.1465,2.3173,6.0472,5.5978,12166.0,3.3425,45.367,34.572,32.89,3.322,2.3976,13.395,63.099,3.4931
2014-01-28,1.1367,1.4329,1.1144,0.89955,,20.153,5.4668,,0.73265,0.60286,7.7637,223.34,,103.02,1078.42,2.5297,,,6.158,1.2099,3.0708,,6.4589,1.2747,,,,11.0755,2.2698,6.0509,5.6015,12142.0,3.3348,45.224,34.672,32.901,3.3219,2.4129,13.291,62.517,3.4989
2014-01-29,1.1416,1.4372,1.115,0.90057,,20.238,5.4839,,0.73486,0.60413,7.764,225.87,,102.68,1075.19,2.5373,,,6.2008,1.2078,3.096,,6.4672,1.2746,,,,11.1461,2.2373,6.0554,5.6191,12160.0,3.3337,45.267,35.071,32.915,3.3211,2.4377,13.312,62.544,3.491
2014-01-30,1.1389,1.4408,1.118,0.90121,,20.329,5.4974,,0.7367,0.6069,7.7664,229.09,,102.61,1082.61,2.5437,,,6.2384,1.2247,3.1171,,6.5085,1.2762,,,,11.2494,2.2696,6.0632,5.6435,12193.0,3.3459,45.327,35.216,32.964,3.3233,2.4278,13.3425,62.679,3.4931
2014-01-31,1.148,1.447,1.1195,0.90411,,20.346,5.5208,,0.73986,0.60769,7.7663,231.77,,102.2,1083.33,2.5546,,,6.297,1.2342,3.1435,,6.5485,1.2783,,,,11.3078,2.2745,6.0612,5.6611,12182.0,3.3475,45.398,35.327,32.997,3.3252,2.4289,13.437,62.659,3.5183
2014-02-03,1.1369,1.449,1.1076,0.90576,,20.393,5.5283,,0.74085,0.61187,7.824,230.97,,102.1,1084.33,2.558,,,6.262,1.233,3.1295,,6.543,1.2752,,,,11.1228,2.262,6.06,5.6694,12240.0,3.3723,45.39,35.17,33.195,3.3292,2.4061,13.3273,62.506,3.5211
2014-02-04,1.124,1.4467,1.1073,0.90354,,20.364,5.5199,,0.7397,0.61325,7.7646,228.8,,101.38,1081.64,2.554,,,6.3022,1.2257,3.1101,,6.5264,1.2687,,,,11.118,2.2495,6.0628,5.6639,12203.0,3.3286,45.313,35.085,32.77,3.2903,2.4144,13.3975,62.527,3.5317
2014-02-05,1.1204,1.4441,1.1058,0.90246,,20.332,5.5102,,0.73839,0.61449,7.7622,227.12,,101.0,1078.1,2.5495,,,6.2453,1.2161,3.0971,,6.5192,1.2683,,,,11.1024,2.239,6.0602,5.6428,12152.0,3.312,45.294,34.895,32.76,3.2892,2.4143,13.3375,62.578,3.5385
2014-02-06,1.1153,1.4493,1.106,0.90582,,20.396,5.5295,,0.74102,0.61412,7.7587,227.85,,101.47,1077.97,2.5586,,,6.2245,1.2147,3.1034,,6.5123,1.2682,,,,11.1441,2.2262,6.0593,5.6691,12193.0,3.3259,45.172,34.82,32.81,3.3127,2.4032,13.2495,62.423,3.5466
2014-02-07,1.1182,1.4408,1.1069,0.9015,,20.262,5.4975,,0.7367,0.61249,7.7746,227.5,,102.25,1075.19,2.5437,,,6.1971,1.2128,3.0849,,6.5268,1.2688,,,,11.1003,2.222,6.0638,5.6354,12161.0,3.3369,44.999,34.713,32.866,3.3023,2.3865,13.3435,62.421,3.5347
2014-02-10,1.1189,1.4341,1.1045,0.89705,,20.199,5.4717,,0.73325,0.60977,7.7571,227.95,,102.11,1071.62,2.5317,,,6.1285,1.209,3.0652,,6.4861,1.2698,,,,11.1218,2.2181,6.0604,5.6082,12173.0,3.3439,45.024,34.758,32.813,3.2811,2.3943,13.299,62.355,3.5222
2014-02-11,1.1076,1.4301,1.1036,0.89463,,20.13,5.4564,,0.73121,0.60745,7.7561,226.75,,102.37,1065.85,2.5247,,,6.1187,1.2004,3.0583,,6.4493,1.2672,,,,10.988,2.1992,6.0602,5.597,12145.0,3.3328,45.05,34.737,32.727,3.2735,2.4053,13.2787,62.218,3.5168
2014-02-12,1.1063,1.4409,1.1,0.90245,,20.285,5.4978,,0.73676,0.60532,7.7561,227.3,,102.33,1062.4,2.5439,,,6.1387,1.1992,3.0692,,6.4627,1.2662,,,,10.9996,2.1933,6.0627,5.6395,12084.0,3.3225,44.815,34.806,32.558,3.3024,2.4093,13.309,62.109,3.5222
2014-02-13,1.1157,1.4302,1.1003,0.89331,,20.132,5.4566,,0.73126,0.60073,7.756,227.91,,101.95,1065.46,2.5249,,,6.0962,1.1992,3.0475,,6.4429,1.2678,,,,11.0954,2.206,6.0639,5.5982,11985.0,3.3225,44.955,35.172,32.59,3.2865,2.427,13.362,62.333,3.5089
2014-02-14,1.1072,1.4269,1.0956,0.89159,,20.016,5.4439,,0.72955,0.59849,7.7556,225.47,,101.76,1060.12,2.519,,,6.0954,1.1949,3.0273,,6.4555,1.2613,,,,10.9289,2.1859,6.0671,5.5855,11825.0,3.2947,44.577,35.08,32.316,3.2721,2.3956,13.254,61.946,3.5105
2014-02-17,1.1066,1.4277,1.0961,0.89211,,19.9985,5.4471,,0.72998,0.59774,7.7552,225.38,,101.91,1060.52,2.5205,,,6.0734,1.1958,3.0273,,6.4447,1.2584,,,,10.839,2.1796,6.064,5.5891,11785.0,3.2944,44.359,35.15,32.237,3.2775,2.3908,13.2232,61.859,3.5113
2014-02-18,1.1079,1.4244,1.0967,0.89003,,19.949,5.4343,,0.72828,0.59959,7.7557,225.9,,102.52,1065.86,2.5146,,,6.076,1.2033,3.0251,,6.4977,1.261,,,,10.856,2.18,6.0682,5.5807,11845.0,3.2975,44.599,35.251,32.45,3.2702,2.3971,13.2085,62.108,3.512
2014-02-19,1.1071,1.4229,1.095,0.88861,,19.9563,5.429,,0.72754,0.60029,7.7552,227.91,,101.91,1067.3,2.512,,,6.052,1.2015,3.0363,,6.5029,1.2612,,,,10.9483,2.19,6.0762,5.5786,11753.0,3.295,44.611,35.753,32.549,3.2745,2.4059,13.2755,62.226,3.5075
2014-02-20,1.114,1.427,1.1082,0.89034,,19.9781,5.4447,,0.72961,0.59974,7.7556,228.79,,102.08,1075.8,2.5192,,,6.1013,1.2079,3.0498,,6.5377,1.266,,,,11.0796,2.2101,6.0845,5.5956,11804.0,3.3095,44.783,35.835,32.599,3.3012,2.3886,13.33,62.367,3.5152
2014-02-21,1.115,1.4269,1.1165,0.88969,,19.9664,5.4443,,0.72955,0.59957,7.7561,227.54,,102.5,1072.1,2.519,,,6.1042,1.208,3.0394,,6.5626,1.2677,,,,11.0422,2.1957,6.0914,5.5946,11744.0,3.2945,44.57,35.779,32.54,3.2992,2.3767,13.3033,62.129,3.5064
2014-02-24,1.1118,1.424,1.1098,0.8889,,19.9214,5.4331,,0.72807,0.6004,7.7561,225.88,,102.43,1074.32,2.5139,,,6.0269,1.2055,3.0272,,6.5069,1.2678,,,,10.9195,2.1802,6.0976,5.5816,11645.0,3.2839,44.657,35.558,32.553,3.2834,2.3431,13.26,62.06,3.504
2014-02-25,1.108,1.422,1.1075,0.88651,,19.8822,5.4256,,0.72706,0.59906,7.7588,224.75,,102.26,1073.21,2.5104,,,6.0259,1.2002,3.0191,,6.4936,1.2647,,,,10.738,2.208,6.1233,5.5766,11643.0,3.2805,44.619,35.622,32.552,3.2817,2.335,13.2558,61.902,3.5185
2014-02-26,1.1138,1.4249,1.1096,0.88868,,19.9075,5.4366,,0.72854,0.5993,7.7588,226.1,,102.36,1068.29,2.5155,,,6.052,1.2021,3.0315,,6.505,1.2651,,,,10.8015,2.2192,6.1251,5.5803,11615.0,3.2753,44.607,36.039,32.552,3.2916,2.3418,13.2585,62.138,3.5168
2014-02-27,1.1194,1.4322,1.1131,0.89052,,20.02,5.4646,,0.73228,0.60072,7.7588,227.67,,101.9,1069.26,2.5284,,,6.0585,1.195,3.0594,,6.5308,1.266,,,,10.7635,2.2235,6.1283,5.6079,11665.0,3.2801,44.699,36.178,32.552,3.2964,2.3505,13.333,61.987,3.5157
2014-02-28,1.1159,1.4159,1.1118,0.87982,,19.7958,5.4025,,0.72396,0.59817,7.7588,224.75,,101.81,1066.58,2.4997,,,5.9907,1.1873,3.0172,,6.4088,1.266,,,,10.6844,2.212,6.1451,5.5378,11612.0,3.277,44.649,36.157,32.627,3.2591,2.3253,13.255,61.761,3.4897
2014-03-03,1.1209,1.4205,1.1097,0.88096,,19.8678,5.4202,,0.72632,0.5978,7.7588,227.08,,101.33,1070.12,2.5078,,,6.0412,1.1945,3.0453,,6.439,1.2682,,,,10.796,2.2208,6.1439,5.5575,11599.0,3.2846,44.744,36.377,32.552,3.2806,2.3333,13.2915,62.021,3.4922
2014-03-04,1.118,1.4205,1.1072,0.88408,,19.8787,5.4203,,0.72632,0.59893,7.7605,226.0,,101.83,1070.94,2.5078,,,5.9911,1.192,3.0407,,6.4354,1.2688,,,,10.8353,2.2167,6.1421,5.5582,11590.0,3.272,44.77,36.135,32.415,3.2817,2.3315,13.29,61.868,3.4903
2014-03-05,1.1138,1.4243,1.1062,0.88742,,19.9192,5.4345,,0.72823,0.59838,7.761,225.37,,102.47,1070.98,2.5144,,,5.9937,1.1885,3.0436,,6.4462,1.2688,,,,10.7313,2.2073,6.1286,5.5742,11587.0,3.2721,44.784,35.996,32.296,3.2841,2.3417,13.25,61.754,3.4886
2014-03-06,1.1035,1.4229,1.1031,0.88687,,19.9076,5.4294,,0.72754,0.59905,7.7608,225.4,,102.74,1064.95,2.512,,,5.9851,1.179,3.0444,,6.4242,1.2642,,,,10.6503,2.2012,6.1206,5.5694,11453.0,3.2608,44.559,36.298,32.29,3.2732,2.3176,13.1913,61.113,3.4813
2014-03-07,1.0951,1.4077,1.0984,0.87743,,19.6725,5.3714,,0.71974,0.5963,7.7602,223.12,,102.94,1062.21,2.4851,,,5.958,1.1761,3.0171,,6.3761,1.2633,,,,10.636,2.194,6.1256,5.5107,11387.0,3.2565,44.314,36.347,32.268,3.2369,2.331,13.168,61.062,3.455
2014-03-10,1.1065,1.409,1.1108,0.87832,,19.7018,5.3762,,0.72041,0.60068,7.7612,225.01,,103.3,1066.6,2.4874,,,5.9664,1.182,3.0266,,6.3926,1.2675,,,,10.7476,2.2147,6.1402,5.5151,11424.0,3.2833,44.499,36.397,32.379,3.2407,2.3308,13.186,60.846,3.4779
2014-03-11,1.1069,1.4121,1.1112,0.87906,,19.7473,5.3882,,0.72202,0.60188,7.7618,225.81,,103.29,1065.24,2.493,,,5.9484,1.1783,3.0448,,6.3745,1.2671,,,,10.7948,2.2281,6.1401,5.5296,11444.0,3.2804,44.438,36.41,32.287,3.249,2.3458,13.232,60.953,3.4747
2014-03-12,1.1167,1.4084,1.1136,0.87557,,19.6968,5.3739,,0.7201,0.60193,7.7658,225.64,,102.74,1070.8,2.4864,,,5.9675,1.1821,3.044,,6.3814,1.2676,,,,10.8913,2.2404,6.1456,5.5134,11470.0,3.2898,44.644,36.508,32.44,3.2492,2.3608,13.2775,61.223,3.4694
2014-03-13,1.1026,1.4028,1.1066,0.87218,,19.6206,5.3532,,0.71726,0.59923,7.765,223.57,,102.78,1067.59,2.4765,,,5.9228,1.1647,3.029,,6.3474,1.2643,,,,10.7285,2.2256,6.1373,5.4938,11395.0,3.274,44.541,36.444,32.32,3.2319,2.344,13.19,61.182,3.4611
2014-03-14,1.1079,1.4087,1.1087,0.87324,,19.7047,5.3755,,0.72025,0.6026,7.7655,226.56,,101.29,1071.73,2.4869,,,5.9835,1.1719,3.0555,,6.3869,1.2654,,,,10.7606,2.2357,6.1499,5.514,11330.0,3.2801,44.671,36.683,32.288,3.2496,2.366,13.2925,61.193,3.4661
2014-03-17,1.101,1.4064,1.1069,0.87401,,19.7116,5.367,,0.71911,0.60172,7.7651,224.58,,101.72,1067.84,2.483,,,5.9543,1.1675,3.0361,,6.3716,1.2652,,,,10.729,2.2244,6.1768,5.5072,11292.0,3.277,44.643,36.481,32.247,3.2416,2.3529,13.211,61.297,3.4595
2014-03-18,1.0973,1.4068,1.1045,0.87484,,19.7173,5.3689,,0.71932,0.60301,7.7666,224.08,,101.5,1070.33,2.4837,,,5.974,1.1608,3.0278,,6.3463,1.2648,,,,10.7381,2.2216,6.1921,5.5086,11307.0,3.2765,44.83,36.363,32.133,3.2405,2.354,13.19,61.149,3.4607
2014-03-19,1.0975,1.4057,1.1173,0.87451,,19.7369,5.3648,,0.71875,0.60145,7.7644,222.87,,101.57,1070.06,2.4817,,,5.9782,1.1602,3.0175,,6.3494,1.2661,,,,10.719,2.2217,6.1965,5.5055,11314.0,3.2823,44.853,35.923,32.167,3.2283,2.3354,13.156,60.943,3.462
2014-03-20,1.1086,1.4212,1.1268,0.88577,,19.9738,5.4238,,0.72664,0.60642,7.7638,226.97,,102.35,1082.22,2.5089,,,6.0823,1.1742,3.0538,,6.4363,1.277,,,,10.94,2.2373,6.2286,5.5681,11495.0,3.2964,45.286,36.117,32.52,3.2652,2.3467,13.285,61.336,3.4844
2014-03-21,1.103,1.4193,1.1201,0.88403,,19.926,5.417,,0.72569,0.60646,7.762,226.84,,102.37,1080.29,2.5057,,,6.0737,1.1717,3.0461,,6.4253,1.2748,,,,10.883,2.2396,6.2258,5.5606,11424.0,3.3085,45.272,36.306,32.36,3.2546,2.3322,13.258,60.922,3.4771
2014-03-24,1.0956,1.4199,1.1215,0.88551,,19.9005,5.4194,,0.72601,0.60651,7.7585,227.16,,102.4,1077.27,2.5068,,,6.0618,1.1702,3.0438,,6.4342,1.2717,,,,10.8501,2.2382,6.1943,5.5623,11382.0,3.3011,45.153,36.069,32.48,3.2502,2.3201,13.1919,60.788,3.4931
2014-03-25,1.0928,1.4184,1.1178,0.88455,,19.8673,5.4135,,0.72522,0.60541,7.7568,226.13,,102.41,1078.77,2.504,,,6.0483,1.1704,3.0447,,6.4237,1.2693,,,,10.7771,2.2301,6.2024,5.557,11413.0,3.3058,45.126,35.755,32.576,3.239,2.32,13.145,60.447,3.4868
2014-03-26,1.0829,1.4182,1.1165,0.8858,,19.9108,5.413,,0.72511,0.60445,7.7583,226.43,,102.42,1074.91,2.5037,,,6.0416,1.1615,3.0312,,6.4558,1.2674,,,,10.688,2.2076,6.2092,5.5576,11411.0,3.2991,44.853,35.455,32.59,3.2425,2.3047,13.1235,60.097,3.4885
2014-03-27,1.0829,1.4216,1.1093,0.88581,,19.923,5.4266,,0.72685,0.60161,7.7577,226.55,,102.3,1070.55,2.5097,,,6.0078,1.1553,3.0379,,6.4828,1.2649,,,,10.7061,2.1845,6.2106,5.5695,11415.0,3.29,44.948,35.639,32.565,3.2521,2.2934,13.1127,60.343,3.5012
2014-03-28,1.0819,1.4215,1.1038,0.88567,,19.931,5.426,,0.7268,0.60121,7.7579,224.5,,102.41,1068.45,2.5095,,,5.9928,1.1529,3.0336,,6.4912,1.2606,,,,10.5995,2.1904,6.2122,5.5629,11344.0,3.2627,44.752,35.733,32.5,3.2417,2.2691,13.0768,60.302,3.5003
2014-03-31,1.0836,1.4185,1.1042,0.88439,,19.9028,5.4148,,0.72527,0.60067,7.7584,222.79,,103.29,1063.23,2.5042,,,5.9871,1.1569,3.0257,,6.4899,1.2595,,,,10.5799,2.1535,6.2195,5.5465,11360.0,3.262,44.768,35.379,32.426,3.2341,2.2683,13.0655,59.893,3.4882
2014-04-01,1.0826,1.4183,1.1052,0.8831,,19.905,5.4137,,0.72516,0.60131,7.7571,223.2,,103.36,1058.77,2.5038,,,5.9659,1.1532,3.0297,,6.4541,1.2603,,,,10.5996,2.1508,6.2068,5.5464,11309.0,3.2661,44.774,35.128,32.365,3.2381,2.2725,13.072,59.971,3.4758
2014-04-02,1.0805,1.4178,1.1012,0.88365,,19.9079,5.4115,,0.7249,0.60022,7.7571,222.75,,103.68,1057.84,2.5029,,,5.9551,1.1664,3.0278,,6.4552,1.261,,,,10.6168,2.1229,6.2028,5.5457,11292.0,3.2748,44.874,35.298,32.392,3.2378,2.2626,13.0615,59.862,3.4718
2014-04-03,1.0829,1.4202,1.1017,0.88657,,19.9201,5.4207,,0.72616,0.6025,7.7573,223.08,,103.93,1057.93,2.5073,,,5.9763,1.1727,3.0301,,6.5031,1.2632,,,,10.6476,2.1417,6.2114,5.5537,11315.0,3.2839,45.037,35.536,32.478,3.2498,2.277,13.114,60.177,3.47
2014-04-04,1.081,1.4276,1.1022,0.89307,,20.021,5.4491,,0.72993,0.60343,7.7577,223.85,,103.89,1054.39,2.5203,,,5.9945,1.1697,3.0401,,6.54,1.2647,,,,10.6222,2.138,6.2123,5.5755,11322.0,3.2802,44.948,35.376,32.553,3.2525,2.2682,13.1085,60.197,3.485
2014-04-07,1.0798,1.4252,1.0992,0.88916,,19.9985,5.4404,,0.7287,0.60271,7.7554,223.35,,103.22,1055.95,2.5161,,,6.0049,1.1647,3.042,,6.5389,1.2617,,,,10.5475,2.1207,6.2134,5.5624,11302.0,3.268,44.9,35.705,32.486,3.254,2.2475,13.0475,60.191,3.4909
2014-04-08,1.0716,1.4199,1.093,0.88573,,19.9034,5.4203,,0.72601,0.59837,7.7544,221.62,,102.29,1049.29,2.5068,,,5.9794,1.1533,3.0277,,6.5089,1.2533,,,,10.4653,2.0949,6.1967,5.5452,11287.0,3.24,44.725,35.532,32.327,3.2347,2.2001,12.9655,60.128,3.4812
2014-04-09,1.0676,1.4179,1.0934,0.88328,,19.8681,5.4125,,0.72495,0.59718,7.7534,221.26,,102.02,1038.32,2.5031,,,5.9588,1.152,3.0236,,6.5212,1.2506,,,,10.455,2.1158,6.2,5.5332,11351.0,3.2275,44.609,35.734,32.275,3.2354,2.2081,13.051,60.135,3.4799
2014-04-10,1.0624,1.4104,1.0902,0.87834,,19.7786,5.3841,,0.72114,0.59652,7.7531,220.01,,101.68,1036.53,2.4899,,,5.9249,1.1498,3.007,,6.5276,1.2488,,,,10.3952,2.0979,6.2135,5.5026,11416.0,3.226,44.354,35.484,32.235,3.2158,2.1953,12.99,60.157,3.4679
2014-04-11,1.0649,1.4099,1.0969,0.87666,,19.7895,5.3822,,0.72088,0.59768,7.7548,221.28,,101.42,1040.77,2.489,,,5.9548,1.1536,3.0159,,6.5422,1.2501,,,,10.5052,2.1259,6.2104,5.4922,11440.0,3.237,44.435,35.731,32.306,3.2193,2.2107,13.094,60.179,3.4686
2014-04-14,1.0626,1.4145,1.0966,0.879,,19.864,5.3999,,0.72322,0.59839,7.7534,222.37,,101.88,1041.19,2.4971,,,5.9594,1.1544,3.0248,,6.5588,1.2522,,,,10.498,2.127,6.2195,5.512,11438.0,3.2507,44.509,35.827,32.283,3.2312,2.2165,13.0535,60.179,3.472
2014-04-15,1.0648,1.4169,1.0991,0.88111,,19.8935,5.4091,,0.72448,0.59777,7.754,222.58,,101.88,1041.14,2.5015,,,5.9621,1.1542,3.0333,,6.5857,1.2521,,,,10.5069,2.1277,6.221,5.521,11425.0,3.244,44.5,36.023,32.279,3.2377,2.2184,13.0415,60.233,3.4693
2014-04-16,1.0685,1.4132,1.0983,0.87926,,19.8432,5.3948,,0.72254,0.5953,7.7543,222.82,,102.28,1038.42,2.4948,,,5.9538,1.1632,3.0315,,6.5694,1.2507,,,,10.5591,2.1379,6.2228,5.509,11437.0,3.2421,44.444,36.029,32.255,3.2307,2.2274,13.0545,60.347,3.4713
2014-04-17,1.0698,1.4116,1.1009,0.87874,,19.8499,5.389,,0.72176,0.59495,7.7544,222.11,,102.18,1038.83,2.4921,,,5.9779,1.1615,3.0268,,6.5746,1.2498,,,,10.53,2.1329,6.2179,5.5031,11420.0,3.2379,44.344,35.916,32.184,3.2214,2.2403,13.063,60.325,3.4756
2014-04-22,1.0677,1.4155,1.1014,0.88398,,19.8893,5.4037,,0.72375,0.59383,7.7527,222.23,,102.55,1039.35,2.499,,,5.9792,1.1621,3.0329,,6.5807,1.2562,,,,10.5607,2.14,6.2369,5.5184,11531.0,3.2661,44.529,35.744,32.321,3.2328,2.2421,13.0435,60.773,3.4819
2014-04-23,1.0774,1.4138,1.1023,0.88174,,19.8489,5.3972,,0.72286,0.59556,7.7528,222.48,,102.26,1041.85,2.4959,,,5.9791,1.1656,3.0306,,6.5656,1.2571,,,,10.606,2.1497,6.2361,5.5081,11631.0,3.2671,44.723,35.718,32.339,3.2296,2.2437,13.07,61.132,3.4881
2014-04-24,1.0793,1.4152,1.1025,0.883,,19.8575,5.4027,,0.72359,0.59551,7.7533,222.67,,102.48,1040.48,2.4984,,,5.9902,1.1669,3.0329,,6.5622,1.2576,,,,10.5813,2.131,6.2504,5.5152,11609.0,3.2695,44.766,35.69,32.378,3.2278,2.2157,13.0715,61.085,3.4771
2014-04-25,1.0761,1.4141,1.1018,0.88164,,19.854,5.3966,,0.72301,0.59493,7.7532,223.84,,101.98,1040.94,2.4964,,,5.9898,1.1645,3.0387,,6.5741,1.2572,,,,10.6604,2.1357,6.2555,5.505,11575.0,3.2705,44.611,36.026,32.26,3.2178,2.2295,13.1262,60.697,3.4721
2014-04-28,1.0774,1.411,1.1024,0.8788,,19.8095,5.3854,,0.72145,0.59361,7.7527,223.37,,102.34,1034.91,2.491,,,5.9985,1.1702,3.0351,,6.5306,1.2558,,,,10.637,2.1312,6.2542,5.4877,11588.0,3.2684,44.51,36.04,32.245,3.2121,2.239,13.117,60.631,3.4771
2014-04-29,1.0788,1.4146,1.097,0.8824,,19.8423,5.399,,0.72327,0.59468,7.7532,223.62,,102.73,1029.94,2.4973,,,5.9894,1.1711,3.0373,,6.5496,1.2562,,,,10.5794,2.1207,6.2578,5.5034,11549.0,3.259,44.444,35.554,32.289,3.2184,2.2192,13.0843,60.422,3.4737
2014-04-30,1.0792,1.4121,1.0968,0.88087,,19.8224,5.3891,,0.72202,0.59422,7.753,222.12,,102.58,1032.74,2.493,,,5.9726,1.1687,3.0342,,6.5504,1.2568,,,,10.5627,2.1175,6.2611,5.493,11560.0,3.2644,44.582,35.714,32.365,3.2121,2.2562,13.107,60.238,3.4669
2014-05-02,1.08,1.4109,1.0965,0.87931,,19.798,5.3846,,0.7214,0.59256,7.7525,221.52,,102.48,1030.33,2.4908,,,5.9411,1.1561,3.0324,,6.5103,1.2534,,,,10.4913,2.103,6.2597,5.4859,11508.0,3.262,44.478,35.817,32.356,3.1992,2.2287,13.03,60.237,3.4563
2014-05-05,1.0794,1.4097,1.0986,0.87747,,19.7751,5.3798,,0.72077,0.59315,7.7524,222.06,,101.95,1028.72,2.4887,,,5.9539,1.1529,3.0335,,6.5478,1.25,,,,10.5112,2.0998,6.2451,5.4753,11518.0,3.2562,44.5,35.831,32.35,3.2004,2.2278,13.0415,60.098,3.4586
2014-05-06,1.0708,1.4025,1.0923,0.87264,,19.6759,5.3525,,0.7171,0.58885,7.7521,220.17,,101.75,1026.76,2.476,,,5.9104,1.1408,3.0132,,6.5017,1.2468,,,,10.5013,2.0927,6.2265,5.4402,11516.0,3.254,44.266,35.441,32.337,3.1854,2.2375,13.028,60.1,3.447
2014-05-07,1.0705,1.4043,1.0888,0.87499,,19.6826,5.3594,,0.71803,0.58929,7.7516,219.65,,101.73,1023.16,2.4792,,,5.9047,1.1514,3.0156,,6.498,1.2491,,,,10.5091,2.0918,6.2349,5.4472,11575.0,3.2475,44.31,35.317,32.384,3.1805,2.2285,13.0192,60.063,3.4499
2014-05-08,1.0648,1.4017,1.0876,0.87279,,19.6395,5.3492,,0.71669,0.59005,7.7517,218.0,,101.73,1022.48,2.4746,,,5.8611,1.1555,3.0052,,6.4817,1.2468,,,,10.3677,2.0766,6.2274,5.4383,11539.0,3.2507,43.945,35.086,32.485,3.1802,2.2147,12.962,59.944,3.4473
2014-05-09,1.0677,1.4192,1.083,0.88426,,19.8766,5.4162,,0.72564,0.59303,7.7517,220.58,,101.69,1025.62,2.5055,,,5.9045,1.1579,3.0348,,6.5444,1.2492,,,,10.3603,2.0798,6.2275,5.5049,11495.0,3.2285,43.655,35.213,32.606,3.2144,2.2136,12.9637,60.025,3.4539
2014-05-12,1.0668,1.4208,1.088,0.8871,,19.9027,5.4226,,0.72648,0.59219,7.7517,220.64,,101.93,1024.82,2.5084,,,5.9132,1.1591,3.038,,6.5496,1.2506,,,,10.3367,2.0802,6.2369,5.5069,11521.0,3.2388,43.693,35.151,32.618,3.2185,2.2147,12.9405,60.051,3.4576
2014-05-13,1.0673,1.4273,1.0899,0.89039,,19.9985,5.4469,,0.72977,0.59399,7.7517,221.36,,102.35,1022.5,2.5197,,,5.933,1.1567,3.0544,,6.5613,1.2528,,,,10.32,2.072,6.2304,5.5382,11519.0,3.2385,43.774,34.895,32.62,3.2338,2.2155,12.929,59.622,3.4573
2014-05-14,1.064,1.4256,1.0903,0.8892,,19.9942,5.4411,,0.72892,0.59603,7.7517,221.81,,101.79,1027.71,2.5168,,,5.9162,1.1537,3.053,,6.5595,1.2497,,,,10.3378,2.0788,6.2288,5.532,11421.0,3.2225,43.561,34.74,32.425,3.2353,2.2175,12.9262,59.465,3.4561
2014-05-15,1.0681,1.4319,1.0868,0.89516,,20.089,5.4648,,0.73212,0.59682,7.7518,222.29,,101.89,1026.27,2.5279,,,5.9338,1.1557,3.0597,,6.57,1.2525,,,,10.3475,2.084,6.2296,5.5575,11420.0,3.226,43.778,34.735,32.457,3.2453,2.2108,12.9175,59.287,3.4557
2014-05-16,1.0684,1.428,1.0877,0.8915,,20.037,5.4502,,0.73014,0.59492,7.7518,223.37,,101.45,1024.81,2.521,,,5.951,1.1581,3.0596,,6.5802,1.2512,,,,10.384,2.0995,6.2339,5.5445,11390.0,3.2264,43.85,34.822,32.5,3.2387,2.2162,12.948,58.915,3.4607
